Loading Map Settings: 
Skipped : osu file format v14
Skipped : 0,0,"bg.png",0,0
Setting Beatmap Settings...
Complete!
Loading Timing Points: Complete!
Loading Hit Objects: Complete!
COL	|	OFFSET	|	VARIANCE
3	|	140915	|	105	
3	|	141020	|	211	
3	|	141231	|	105	
3	|	141336	|	158	
3	|	141494	|	210	
3	|	141704	|	106	
3	|	141810	|	158	
3	|	141968	|	157	
3	|	142125	|	316	
3	|	142441	|	277	
3	|	142718	|	355	
3	|	143073	|	158	
3	|	143231	|	158	
3	|	143389	|	236	
3	|	143625	|	198	
3	|	143823	|	145	
3	|	143968	|	289	
3	|	144257	|	197	
3	|	144454	|	119	
3	|	144573	|	158	
3	|	144731	|	158	
3	|	144889	|	131	
3	|	145020	|	158	
3	|	145178	|	263	
3	|	145441	|	474	
3	|	145915	|	158	
3	|	146073	|	158	
3	|	146231	|	315	
3	|	146546	|	198	
3	|	146744	|	79	
3	|	146823	|	355	
3	|	147178	|	158	
3	|	147336	|	79	
3	|	147415	|	158	
3	|	147573	|	237	
3	|	147810	|	158	
3	|	147968	|	157	
3	|	148125	|	79	
3	|	148204	|	395	
3	|	148599	|	79	
3	|	148678	|	158	
3	|	148836	|	553	
3	|	149389	|	276	
3	|	149665	|	355	
3	|	150020	|	158	
3	|	150178	|	158	
3	|	150336	|	316	
3	|	150652	|	316	
3	|	150968	|	157	
3	|	151125	|	158	
3	|	151283	|	79	
3	|	151362	|	158	
3	|	151520	|	158	
3	|	151678	|	158	
3	|	151836	|	158	
3	|	151994	|	158	
3	|	152152	|	158	
3	|	152310	|	158	
3	|	152468	|	78	
3	|	152546	|	316	
3	|	152862	|	395	
3	|	153257	|	158	
3	|	153415	|	395	
3	|	153810	|	158	
3	|	153968	|	276	
3	|	154244	|	118	
3	|	154362	|	158	
3	|	154520	|	316	
3	|	154836	|	158	
3	|	154994	|	118	
3	|	155112	|	158	
3	|	155270	|	119	
3	|	155389	|	236	
3	|	155625	|	395	
3	|	156020	|	316	
3	|	156336	|	79	
3	|	156415	|	237	
3	|	156652	|	158	
3	|	156810	|	79	
3	|	156889	|	79	
3	|	156968	|	236	
3	|	157204	|	132	
3	|	157336	|	158	
3	|	157494	|	421	
3	|	157915	|	158	
3	|	158073	|	355	
3	|	158428	|	316	
3	|	158744	|	171	
3	|	158915	|	210	
3	|	159125	|	158	
3	|	159283	|	211	
3	|	159494	|	118	
3	|	159612	|	198	
3	|	159810	|	315	
3	|	160125	|	158	
3	|	160283	|	263	
3	|	160546	|	264	
3	|	160810	|	210	
3	|	161020	|	211	
3	|	161231	|	210	
3	|	161441	|	184	
3	|	161625	|	158	
3	|	161783	|	237	
3	|	162020	|	237	
3	|	162257	|	158	
3	|	162415	|	237	
3	|	162652	|	473	
3	|	163125	|	211	
3	|	163336	|	210	
3	|	163546	|	369	
3	|	163915	|	316	
3	|	164231	|	315	
3	|	164546	|	158	
3	|	164704	|	211	
3	|	164915	|	105	
3	|	165020	|	158	
3	|	165178	|	158	
3	|	165336	|	316	
3	|	165652	|	79	
3	|	165731	|	355	
3	|	166086	|	197	
3	|	166283	|	79	
3	|	166362	|	158	
3	|	166520	|	237	
3	|	166757	|	158	
3	|	166915	|	316	
3	|	167231	|	158	
3	|	167389	|	157	
3	|	167546	|	474	
3	|	168020	|	263	
3	|	168283	|	211	
3	|	168494	|	316	
3	|	168810	|	263	
3	|	169073	|	210	
3	|	169283	|	237	
3	|	169520	|	237	
3	|	169757	|	158	
3	|	169915	|	316	
3	|	170231	|	263	
3	|	170494	|	210	
3	|	170704	|	316	
3	|	171020	|	158	
3	|	171178	|	632	
3	|	171810	|	394	
3	|	172204	|	158	
3	|	172362	|	158	
3	|	172520	|	158	
3	|	172678	|	132	
3	|	172810	|	368	
3	|	173178	|	158	
3	|	173336	|	158	
3	|	173494	|	368	
3	|	173862	|	316	
3	|	174178	|	553	
3	|	174731	|	473	
3	|	175204	|	553	
3	|	175757	|	316	
3	|	176073	|	237	
3	|	176310	|	236	
3	|	176546	|	514	
3	|	177060	|	276	
3	|	177336	|	316	
3	|	177652	|	79	
3	|	177731	|	177	
3	|	177908	|	474	
3	|	178382	|	414	
3	|	178796	|	237	
3	|	179033	|	790	
3	|	179823	|	513	
3	|	180336	|	
3	|	181382	|	
3	|	185389	|	
3	|	192652	|	210	
3	|	192862	|	106	
3	|	192968	|	210	
3	|	193178	|	105	
3	|	193283	|	316	
3	|	193599	|	211	
3	|	193810	|	105	
3	|	193915	|	210	
3	|	194125	|	237	
3	|	194362	|	237	
3	|	194599	|	263	
3	|	194862	|	79	
3	|	194941	|	237	
3	|	195178	|	211	
3	|	195389	|	105	
3	|	195494	|	131	
3	|	195625	|	185	
3	|	195810	|	315	
3	|	196125	|	316	
3	|	196441	|	211	
3	|	196652	|	105	
3	|	196757	|	263	
3	|	197020	|	579	
3	|	197599	|	105	
3	|	197704	|	211	
3	|	197915	|	105	
3	|	198020	|	198	
3	|	198218	|	328	
3	|	198546	|	125	
3	|	198671	|	218	
3	|	198889	|	184	
3	|	199073	|	105	
3	|	199178	|	105	
3	|	199283	|	211	
3	|	199494	|	105	
3	|	199599	|	158	
3	|	199757	|	158	
3	|	199915	|	105	
3	|	200020	|	211	
3	|	200231	|	315	
3	|	200546	|	132	
3	|	200678	|	184	
3	|	200862	|	132	
3	|	200994	|	210	
3	|	201204	|	290	
3	|	201494	|	316	
3	|	201810	|	105	
3	|	201915	|	105	
3	|	202020	|	105	
3	|	202125	|	316	
3	|	202441	|	316	
3	|	202757	|	211	
3	|	202968	|	105	
3	|	203073	|	131	
3	|	203204	|	185	
3	|	203389	|	210	
3	|	203599	|	132	
3	|	203731	|	210	
3	|	203941	|	395	
3	|	204336	|	105	
3	|	204441	|	211	
3	|	204652	|	316	
3	|	204968	|	105	
3	|	205073	|	210	
3	|	205283	|	316	
3	|	205599	|	105	
3	|	205704	|	211	
3	|	205915	|	342	
3	|	206257	|	289	
3	|	206546	|	211	
3	|	206757	|	211	
3	|	206968	|	210	
3	|	207178	|	316	
3	|	207494	|	105	
3	|	207599	|	105	
3	|	207704	|	106	
3	|	207810	|	315	
3	|	208125	|	106	
3	|	208231	|	210	
3	|	208441	|	342	
3	|	208783	|	290	
3	|	209073	|	210	
3	|	209283	|	132	
3	|	209415	|	316	
3	|	209731	|	289	
3	|	210020	|	105	
3	|	210125	|	211	
3	|	210336	|	210	
3	|	210546	|	106	
3	|	210652	|	105	
3	|	210757	|	211	
3	|	210968	|	315	
3	|	211283	|	316	
3	|	211599	|	211	
3	|	211810	|	105	
3	|	211915	|	210	
3	|	212125	|	106	
3	|	212231	|	210	
3	|	212441	|	105	
3	|	212546	|	106	
3	|	212652	|	105	
3	|	212757	|	105	
3	|	212862	|	211	
3	|	213073	|	105	
3	|	213178	|	211	
3	|	213389	|	210	
3	|	213599	|	105	
3	|	213704	|	106	
3	|	213810	|	210	
3	|	214020	|	105	
3	|	214125	|	211	
3	|	214336	|	105	
3	|	214441	|	105	
3	|	214546	|	211	
3	|	214757	|	105	
3	|	214862	|	316	
3	|	215178	|	105	
3	|	215283	|	106	
3	|	215389	|	105	
3	|	215494	|	316	
3	|	215810	|	210	
3	|	216020	|	211	
3	|	216231	|	105	
3	|	216336	|	210	
3	|	216546	|	106	
3	|	216652	|	210	
3	|	216862	|	106	
3	|	216968	|	210	
3	|	217178	|	211	
3	|	217389	|	210	
3	|	217599	|	211	
3	|	217810	|	105	
3	|	217915	|	105	
3	|	218020	|	211	
3	|	218231	|	210	
3	|	218441	|	105	
3	|	218546	|	211	
3	|	218757	|	105	
3	|	218862	|	211	
3	|	219073	|	105	
3	|	219178	|	211	
3	|	219389	|	105	
3	|	219494	|	105	
3	|	219599	|	211	
3	|	219810	|	210	
3	|	220020	|	105	
3	|	220125	|	211	
3	|	220336	|	105	
3	|	220441	|	211	
3	|	220652	|	105	
3	|	220757	|	211	
3	|	220968	|	210	
3	|	221178	|	105	
3	|	221283	|	106	
3	|	221389	|	210	
3	|	221599	|	105	
3	|	221704	|	211	
3	|	221915	|	105	
3	|	222020	|	158	
3	|	222178	|	158	
3	|	222336	|	105	
3	|	222441	|	105	
3	|	222546	|	211	
3	|	222757	|	211	
3	|	222968	|	210	
3	|	223178	|	105	
3	|	223283	|	237	
3	|	223520	|	211	
3	|	223731	|	105	
3	|	223836	|	105	
3	|	223941	|	184	
3	|	224125	|	106	
3	|	224231	|	210	
3	|	224441	|	105	
3	|	224546	|	132	
3	|	224678	|	184	
3	|	224862	|	106	
3	|	224968	|	315	
3	|	225283	|	106	
3	|	225389	|	105	
3	|	225494	|	105	
3	|	225599	|	342	
3	|	225941	|	184	
3	|	226125	|	211	
3	|	226336	|	105	
3	|	226441	|	211	
3	|	226652	|	105	
3	|	226757	|	211	
3	|	226968	|	105	
3	|	227073	|	210	
3	|	227283	|	211	
3	|	227494	|	210	
3	|	227704	|	211	
3	|	227915	|	105	
3	|	228020	|	105	
3	|	228125	|	211	
3	|	228336	|	237	
3	|	228573	|	105	
3	|	228678	|	184	
3	|	228862	|	106	
3	|	228968	|	236	
3	|	229204	|	106	
3	|	229310	|	184	
3	|	229494	|	105	
3	|	229599	|	105	
3	|	229704	|	211	
3	|	229915	|	237	
3	|	230152	|	105	
3	|	230257	|	184	
3	|	230441	|	105	
3	|	230546	|	237	
3	|	230783	|	106	
3	|	230889	|	184	
3	|	231073	|	210	
3	|	231283	|	106	
3	|	231389	|	105	
3	|	231494	|	210	
3	|	231704	|	106	
3	|	231810	|	210	
3	|	232020	|	105	
3	|	232125	|	211	
3	|	232336	|	105	
3	|	232441	|	105	
3	|	232546	|	106	
3	|	232652	|	421	
3	|	233073	|	105	
3	|	233178	|	105	
3	|	233283	|	106	
3	|	233389	|	236	
3	|	233625	|	211	
3	|	233836	|	105	
3	|	233941	|	105	
3	|	234046	|	185	
3	|	234231	|	105	
3	|	234336	|	118	
3	|	234454	|	198	
3	|	234652	|	131	
3	|	234783	|	185	
3	|	234968	|	526	
3	|	235494	|	105	
3	|	235599	|	105	
3	|	235704	|	211	
3	|	235915	|	131	
3	|	236046	|	185	
3	|	236231	|	210	
3	|	236441	|	105	
3	|	236546	|	211	
3	|	236757	|	105	
3	|	236862	|	211	
3	|	237073	|	105	
3	|	237178	|	211	
3	|	237389	|	105	
3	|	237494	|	210	
3	|	237704	|	106	
3	|	237810	|	210	
3	|	238020	|	105	
3	|	238125	|	106	
3	|	238231	|	210	
3	|	238441	|	211	
3	|	238652	|	105	
3	|	238757	|	211	
3	|	238968	|	105	
3	|	239073	|	316	
3	|	239389	|	210	
3	|	239599	|	105	
3	|	239704	|	119	
3	|	239823	|	197	
3	|	240020	|	237	
3	|	240257	|	105	
3	|	240362	|	184	
3	|	240546	|	106	
3	|	240652	|	342	
3	|	240994	|	184	
3	|	241178	|	211	
3	|	241389	|	105	
3	|	241494	|	105	
3	|	241599	|	211	
3	|	241810	|	105	
3	|	241915	|	316	
3	|	242231	|	315	
3	|	242546	|	316	
3	|	242862	|	316	
3	|	243178	|	158	
3	|	243336	|	79	
3	|	243415	|	237	
3	|	243652	|	79	
3	|	243731	|	158	
3	|	243889	|	236	
3	|	244125	|	316	
3	|	244441	|	158	
3	|	244599	|	158	
3	|	244757	|	158	
3	|	244915	|	158	
3	|	245073	|	158	
3	|	245231	|	394	
3	|	245625	|	158	
3	|	245783	|	237	
3	|	246020	|	198	
3	|	246218	|	118	
3	|	246336	|	158	
3	|	246494	|	158	
3	|	246652	|	158	
3	|	246810	|	158	
3	|	246968	|	118	
3	|	247086	|	197	
3	|	247283	|	79	
3	|	247362	|	158	
3	|	247520	|	158	
3	|	247678	|	237	
3	|	247915	|	276	
3	|	248191	|	237	
3	|	248428	|	118	
3	|	248546	|	237	
3	|	248783	|	79	
3	|	248862	|	237	
3	|	249099	|	158	
3	|	249257	|	237	
3	|	249494	|	158	
3	|	249652	|	158	
3	|	249810	|	315	
3	|	250125	|	79	
3	|	250204	|	237	
3	|	250441	|	198	
3	|	250639	|	177	
3	|	250816	|	158	
3	|	250974	|	151	
3	|	251125	|	204	
3	|	251329	|	158	
3	|	251487	|	112	
3	|	251599	|	145	
3	|	251744	|	118	
3	|	251862	|	158	
3	|	252020	|	158	
3	|	252178	|	158	
3	|	252336	|	158	
3	|	252494	|	158	
3	|	252652	|	316	
3	|	252968	|	157	
3	|	253125	|	158	
3	|	253283	|	106	
3	|	253389	|	157	
3	|	253546	|	422	
3	|	253968	|	157	
3	|	254125	|	158	
3	|	254283	|	158	
3	|	254441	|	184	
3	|	254625	|	158	
3	|	254783	|	237	
3	|	255020	|	316	
3	|	255336	|	237	
3	|	255573	|	158	
3	|	255731	|	394	
3	|	256125	|	198	
3	|	256323	|	118	
3	|	256441	|	158	
3	|	256599	|	211	
3	|	256810	|	158	
3	|	256968	|	263	
3	|	257231	|	105	
3	|	257336	|	210	
3	|	257546	|	79	
3	|	257625	|	316	
3	|	257941	|	79	
3	|	258020	|	316	
3	|	258336	|	276	
3	|	258612	|	119	
3	|	258731	|	237	
3	|	258968	|	157	
3	|	259125	|	474	
3	|	259599	|	158	
3	|	259757	|	237	
3	|	259994	|	237	
3	|	260231	|	158	
3	|	260389	|	197	
3	|	260586	|	197	
3	|	260783	|	237	
3	|	261020	|	632	
3	|	261652	|	197	
3	|	261849	|	197	
3	|	262046	|	237	
3	|	262283	|	158	
3	|	262441	|	211	
3	|	262652	|	421	
3	|	263073	|	79	
3	|	263152	|	316	
3	|	263468	|	157	
3	|	263625	|	79	
3	|	263704	|	316	
3	|	264020	|	158	
3	|	264178	|	184	
3	|	264362	|	132	
3	|	264494	|	184	
3	|	264678	|	132	
3	|	264810	|	158	
3	|	264968	|	236	
3	|	265204	|	119	
3	|	265323	|	118	
3	|	265441	|	158	
3	|	265599	|	79	
3	|	265678	|	237	
3	|	265915	|	316	
3	|	266231	|	237	
3	|	266468	|	184	
3	|	266652	|	210	
3	|	266862	|	237	
3	|	267099	|	237	
3	|	267336	|	158	
3	|	267494	|	158	
3	|	267652	|	177	
3	|	267829	|	158	
3	|	267987	|	138	
3	|	268125	|	185	
3	|	268310	|	131	
3	|	268441	|	158	
3	|	268599	|	158	
3	|	268757	|	105	
3	|	268862	|	106	
3	|	268968	|	223	
3	|	269191	|	119	
3	|	269310	|	394	
3	|	269704	|	119	
3	|	269823	|	145	
3	|	269968	|	230	
3	|	270198	|	138	
3	|	270336	|	316	
3	|	270652	|	79	
3	|	270731	|	237	
3	|	270968	|	236	
3	|	271204	|	198	
3	|	271402	|	237	
3	|	271639	|	236	
3	|	271875	|	198	
3	|	272073	|	158	
3	|	272231	|	158	
3	|	272389	|	157	
3	|	272546	|	316	
3	|	272862	|	158	
3	|	273020	|	158	
3	|	273178	|	197	
3	|	273375	|	119	
3	|	273494	|	197	
3	|	273691	|	119	
3	|	273810	|	315	
3	|	274125	|	198	
3	|	274323	|	158	
3	|	274481	|	158	
3	|	274639	|	157	
3	|	274796	|	158	
3	|	274954	|	198	
3	|	275152	|	237	
3	|	275389	|	315	
3	|	275704	|	158	
3	|	275862	|	79	
3	|	275941	|	237	
3	|	276178	|	474	
3	|	276652	|	79	
3	|	276731	|	237	
3	|	276968	|	157	
3	|	277125	|	158	
3	|	277283	|	316	
3	|	277599	|	119	
3	|	277718	|	197	
3	|	277915	|	118	
3	|	278033	|	198	
3	|	278231	|	315	
3	|	278546	|	79	
3	|	278625	|	237	
3	|	278862	|	79	
3	|	278941	|	184	
3	|	279125	|	211	
3	|	279336	|	158	
3	|	279494	|	79	
3	|	279573	|	237	
3	|	279810	|	315	
3	|	280125	|	79	
3	|	280204	|	237	
3	|	280441	|	132	
3	|	280573	|	145	
3	|	280718	|	157	
3	|	280875	|	158	
3	|	281033	|	198	
3	|	281231	|	158	
3	|	281389	|	157	
3	|	281546	|	158	
3	|	281704	|	158	
3	|	281862	|	316	
3	|	282178	|	158	
3	|	282336	|	158	
3	|	282494	|	158	
3	|	282652	|	316	
3	|	282968	|	315	
3	|	283283	|	79	
3	|	283362	|	79	
3	|	283441	|	158	
3	|	283599	|	79	
3	|	283678	|	237	
3	|	283915	|	158	
3	|	284073	|	197	
3	|	284270	|	237	
3	|	284507	|	355	
3	|	284862	|	237	
3	|	285099	|	158	
3	|	285257	|	237	
3	|	285494	|	79	
3	|	285573	|	256	
3	|	285829	|	79	
3	|	285908	|	158	
3	|	286066	|	217	
3	|	286283	|	79	
3	|	286362	|	237	
3	|	286599	|	158	
3	|	286757	|	316	
3	|	287073	|	316	
3	|	287389	|	98	
3	|	287487	|	138	
3	|	287625	|	
