Offset,K1,K2,K3,K4,K5,K6,K7
270811,0,1,0,0,0,1,0
270818,0,1,0,0,1,0,0
270881,0,1,1,0,1,0,0
270894,1,1,1,0,1,0,0
270912,1,1,1,0,0,1,0
270924,1,0,1,0,0,1,0
270954,0,0,0,0,0,1,0
270991,0,0,0,0,1,0,0
271064,0,1,0,0,1,0,0
271068,1,1,0,0,1,0,0
271075,1,1,0,0,0,1,0
271115,1,0,0,0,0,1,0
271127,0,0,0,0,0,1,0
271142,0,0,1,0,1,1,0
271151,0,0,1,0,1,0,0
271215,1,0,1,0,1,0,0
271217,1,1,1,0,1,0,0
271234,1,1,1,0,1,1,0
271236,1,1,0,0,1,1,0
271242,1,1,0,0,0,1,0
271296,1,1,0,0,0,0,0
271311,1,1,1,0,0,0,0
271315,0,1,1,0,0,0,0
271326,0,0,1,0,0,0,0
271385,0,0,0,0,0,0,0
271389,0,0,0,0,1,0,1
271466,0,0,0,0,0,0,1
271475,0,0,0,0,0,0,0
271479,0,0,0,1,0,0,0
271481,0,1,0,1,0,0,0
271488,1,1,0,1,0,0,0
271551,0,0,0,1,0,0,0
271555,0,0,0,1,1,0,0
271562,0,0,0,0,1,0,0
271564,0,0,1,0,1,0,0
271624,0,0,1,0,0,0,0
271626,0,0,0,0,0,0,0
271721,0,0,0,0,0,0,1
271723,0,0,0,0,1,0,1
271724,0,0,0,1,1,0,1
271733,1,0,1,1,1,0,1
271789,0,0,1,1,1,0,1
271806,0,0,0,1,1,0,1
271811,0,0,0,0,1,0,1
272059,0,0,0,0,0,0,1
272062,0,1,0,0,0,0,1
272065,0,1,0,0,0,0,0
272066,1,1,0,0,0,0,0
272117,1,0,0,0,0,0,0
272121,0,0,0,0,0,0,0
272219,0,0,0,0,0,0,1
272222,0,0,0,0,1,0,1
272233,0,1,1,0,1,0,1
272273,0,1,0,0,1,0,1
272285,0,0,0,0,1,0,1
272293,0,0,0,0,1,0,0
272313,0,0,0,0,0,0,0
272326,0,0,0,1,0,0,0
272334,0,0,0,1,0,1,0
272392,0,0,0,1,0,0,0
272394,0,0,1,0,0,0,0
272473,0,1,1,0,0,0,0
272481,0,1,1,0,1,0,0
272485,1,1,1,0,1,0,0
272504,1,1,0,0,1,0,0
272543,1,0,0,0,1,0,0
272549,0,0,0,0,1,0,0
272562,0,0,0,1,1,0,0
272564,0,0,0,1,0,0,0
272573,0,0,0,1,0,1,1
272636,0,0,0,1,0,0,0
272639,0,0,0,0,0,0,0
272666,0,0,1,0,0,0,0
272726,0,0,1,0,1,1,1
272738,0,0,0,0,1,1,1
272799,0,0,0,0,0,0,0
272827,0,1,0,0,0,0,0
272888,0,1,0,0,0,0,1
272895,0,1,0,1,1,0,1
272916,1,1,0,1,1,0,1
272940,1,0,0,1,1,0,1
272961,1,0,0,1,0,0,1
272965,1,0,0,1,0,0,0
272967,1,0,0,0,0,0,0
272978,0,0,0,0,0,0,0
273072,0,1,0,0,0,0,0
273144,0,0,0,0,0,0,0
273231,0,0,0,0,0,0,1
273233,0,0,0,0,1,0,1
273238,0,0,1,0,1,0,1
273309,0,0,0,0,1,0,1
273404,1,0,0,0,1,0,1
273405,1,1,1,0,1,0,1
273409,1,1,1,0,0,0,1
273415,1,1,1,0,0,0,0
273462,0,1,1,0,0,0,0
273466,0,0,0,0,0,0,0
273571,0,1,1,0,0,0,0
273573,1,1,1,0,0,0,0
273631,0,1,1,0,0,0,1
273634,0,0,0,0,0,0,1
273635,0,0,0,0,0,1,1
273719,0,0,0,0,1,1,1
273724,0,0,1,1,1,1,1
273732,1,0,1,1,1,1,1
273741,1,0,1,1,1,0,1
273746,1,0,1,1,1,0,0
273789,0,0,1,1,1,0,0
273796,0,0,0,1,0,0,0
273799,0,0,0,0,0,0,0
274049,0,0,0,0,0,0,1
274058,0,1,0,1,0,0,1
274062,1,1,0,1,0,0,1
274209,1,1,0,0,0,0,1
274216,1,1,0,0,1,1,1
274242,1,1,0,0,1,1,0
274271,1,1,0,0,1,0,0
274289,1,1,0,0,0,0,0
274395,1,1,0,0,0,1,0
274481,1,1,0,0,1,1,0
274501,1,1,0,0,1,0,0
274556,1,0,1,0,1,0,0
274559,0,0,1,0,1,0,0
274561,0,0,1,1,1,0,0
274565,0,0,1,1,1,1,0
274568,0,0,1,1,1,1,1
274584,0,0,1,1,0,1,1
274624,0,0,0,1,0,1,1
274632,0,0,0,1,0,0,1
274641,0,0,0,0,0,0,1
274646,0,0,0,0,0,0,0
274875,0,1,0,0,0,0,0
274876,0,1,0,0,0,0,1
274882,0,1,0,1,0,0,1
274885,0,1,0,1,1,0,1
274924,0,1,0,1,0,0,1
274926,0,0,0,1,0,0,0
274935,0,0,0,0,0,0,0
274994,0,0,0,0,0,0,1
274996,0,0,0,0,1,0,1
274999,0,0,0,1,1,0,1
275006,0,1,0,1,1,0,1
275044,0,1,0,1,0,0,1
275046,0,1,0,1,0,0,0
275049,0,1,0,0,0,0,0
275057,0,0,0,0,0,0,0
275114,0,0,0,0,0,0,1
275119,0,0,0,1,1,0,1
275129,0,1,0,1,1,0,1
275160,0,1,0,1,0,0,1
275165,0,1,0,1,0,0,0
275169,0,1,0,0,0,0,0
275174,0,0,0,0,0,0,0
275220,0,0,0,0,0,0,1
275224,0,0,0,0,1,0,1
275229,0,0,0,1,1,0,1
275232,0,1,0,1,1,0,1
275321,0,1,0,1,0,0,1
275326,0,1,0,0,0,0,1
275331,0,1,0,0,0,0,0
275338,0,0,0,0,0,0,0
275439,0,0,0,0,0,0,1
275444,0,1,0,1,1,0,1
275549,0,0,0,1,1,0,1
275559,0,0,0,0,0,0,1
275569,0,0,0,0,0,0,0
275685,0,0,0,0,1,0,1
275687,0,1,0,1,1,0,1
275765,0,0,0,1,1,0,1
275766,0,0,0,1,0,0,1
275769,0,0,0,0,0,0,0
275879,1,0,1,0,0,0,0
275883,1,0,1,0,0,0,1
275890,1,0,1,1,0,1,1
275934,0,0,1,1,0,1,1
275940,0,0,0,1,0,1,1
275950,0,0,0,0,0,1,1
275955,0,0,0,0,0,0,1
275958,0,0,0,0,0,0,0
276202,0,0,1,0,0,0,0
276204,1,0,1,0,0,0,0
276205,1,0,1,0,1,0,1
276246,0,0,1,0,1,0,0
276252,0,0,0,0,0,0,0
276333,0,0,1,0,0,0,0
276335,0,0,1,0,1,0,1
276339,1,0,1,0,1,0,1
276385,0,0,1,0,0,0,0
276390,0,0,0,0,0,0,0
276448,0,0,0,0,0,0,1
276453,0,0,1,0,1,0,1
276455,1,0,1,0,1,0,1
276507,0,0,1,0,0,0,1
276510,0,0,0,0,0,0,1
276513,0,0,0,0,0,0,0
276562,0,0,0,0,0,0,1
276569,0,0,1,0,0,0,1
276574,1,0,1,0,1,0,1
276669,1,0,1,0,0,0,1
276672,1,0,0,0,0,0,1
276679,1,0,0,0,0,0,0
276681,0,0,0,0,0,0,0
276785,0,0,1,0,0,0,0
276790,1,0,1,0,1,1,0
276871,0,0,1,0,1,1,0
276875,0,0,0,0,1,1,0
276893,0,0,0,0,0,0,0
277012,0,0,1,0,0,0,0
277019,1,0,1,0,1,0,0
277025,1,0,1,1,1,0,0
277096,0,0,1,1,1,0,0
277101,0,0,1,1,0,0,0
277106,0,0,0,1,0,0,0
277118,0,0,0,0,0,0,0
277215,1,0,0,0,0,0,0
277219,1,1,0,0,0,0,0
277223,1,1,0,0,0,0,1
277232,1,1,0,0,1,1,1
277284,0,1,0,0,1,1,1
277286,0,0,0,0,1,1,1
277289,0,0,0,0,0,0,1
277292,0,0,0,0,0,0,0
277399,0,0,0,0,1,1,0
277453,0,0,0,0,0,0,0
277543,0,0,0,0,0,0,1
277545,0,0,1,0,0,0,1
277551,1,0,1,0,1,0,1
277555,1,0,1,1,1,0,1
277606,0,0,1,1,1,0,1
277611,0,0,0,1,1,0,1
277615,0,0,0,1,0,0,1
277624,0,0,0,1,0,0,0
277626,0,0,0,0,0,0,0
277713,0,1,0,0,0,0,0
277724,0,1,1,0,0,0,0
277779,0,0,0,0,0,0,0
277888,0,1,0,0,0,0,0
277892,0,1,0,0,0,1,0
277894,0,1,0,0,0,1,1
277896,0,1,1,0,0,1,1
277903,1,1,1,0,0,1,1
277943,1,1,1,0,0,1,0
277945,1,1,1,0,0,0,0
277950,0,1,1,0,0,0,0
277956,0,0,0,0,0,0,0
278056,0,0,0,0,1,1,0
278120,0,0,0,0,0,0,0
278215,0,0,0,0,0,1,1
278221,0,0,1,0,0,1,1
278230,1,0,1,1,0,1,1
278273,1,0,1,1,0,1,0
278281,0,0,1,1,0,1,0
278287,0,0,0,1,0,0,0
278298,0,0,0,0,0,0,0
278321,0,0,0,0,1,0,0
278381,0,0,0,0,0,0,0
278404,0,1,1,0,0,0,0
278459,0,0,0,0,0,0,0
278471,0,0,0,0,0,1,0
278475,0,0,0,0,0,1,1
278519,0,0,0,0,0,0,1
278523,0,0,0,0,0,0,0
278561,1,1,0,0,0,0,0
278565,1,1,0,0,0,0,1
278572,1,1,0,0,0,1,1
278574,1,1,0,1,0,1,1
278634,0,0,0,1,0,1,1
278646,0,0,1,1,0,1,1
278649,0,0,1,1,1,0,0
278660,0,0,1,0,1,0,0
278722,0,0,0,0,1,0,0
278734,0,0,0,1,1,0,0
278736,0,0,0,1,1,1,0
278753,0,0,0,1,0,1,0
278794,0,0,0,1,0,0,0
278817,0,0,0,0,0,0,0
278829,1,0,1,0,0,0,0
278881,0,0,1,0,0,0,0
278893,0,0,1,0,0,0,1
278895,0,0,0,0,0,0,1
278906,0,0,0,0,1,1,1
278959,0,0,0,0,0,0,1
278966,0,0,0,0,0,0,0
278989,1,1,0,0,0,0,0
279053,1,0,0,0,0,0,0
279060,0,0,0,0,0,0,0
279073,0,0,0,0,1,1,0
279129,0,0,0,0,0,0,0
279155,0,0,1,0,0,0,0
279163,0,1,1,0,0,0,0
279205,0,1,1,0,0,0,1
279209,0,1,1,0,0,1,1
279227,1,1,1,0,0,1,1
279239,1,1,0,0,0,1,1
279274,1,0,0,0,0,1,1
279284,1,0,0,0,1,1,1
279291,1,0,0,1,1,1,1
279303,0,0,0,1,1,0,0
279359,0,0,0,1,0,0,0
279361,0,0,1,1,0,0,0
279375,0,0,1,0,0,0,1
279379,0,0,1,0,0,1,1
279427,0,0,0,0,0,1,1
279451,0,0,0,0,1,1,1
279469,0,0,0,1,1,1,0
279476,0,0,0,1,1,0,0
279501,1,0,0,1,1,0,0
279522,1,0,0,1,0,0,0
279544,1,0,0,1,0,0,1
279551,1,0,0,0,0,1,1
279562,1,1,0,0,0,1,1
279585,0,1,0,0,0,1,1
279619,0,1,0,0,1,1,1
279629,0,0,0,0,1,1,0
279639,0,0,0,0,1,0,0
279685,0,0,0,0,0,0,0
279690,0,0,1,0,0,0,0
279711,0,0,1,0,0,0,1
279737,0,0,1,1,0,0,1
279752,0,0,0,1,0,0,1
279776,1,0,0,1,0,0,1
279788,1,0,0,1,0,0,0
279795,1,1,0,1,0,0,0
279799,1,1,0,1,1,0,0
279809,1,1,0,0,1,0,0
279841,1,1,1,0,1,0,0
279861,1,1,1,0,0,0,0
279866,0,0,1,0,0,0,0
279892,0,0,1,0,0,0,1
279896,0,0,1,1,0,0,1
279899,0,0,1,1,0,1,1
279929,0,1,1,1,0,1,1
279932,1,1,1,1,0,1,1
279940,1,1,0,1,0,1,1
279983,1,1,0,0,0,1,1
279993,1,1,0,0,0,0,1
280000,0,1,0,0,0,0,1
280004,0,0,0,0,0,0,1
280034,0,0,0,0,0,0,0
280072,0,0,1,0,0,0,0
280139,0,0,0,0,0,0,0
280232,1,0,0,0,0,0,0
280295,0,0,0,0,0,0,0
280400,0,0,1,0,0,1,0
280469,0,0,0,0,0,0,0
280566,1,0,0,0,0,0,0
280640,0,0,0,0,0,0,0
280742,0,0,1,0,0,0,0
280802,0,0,0,0,0,0,0
280882,0,0,0,0,1,0,0
280901,1,0,0,0,1,0,0
280955,1,0,0,0,0,0,0
280970,0,0,0,0,0,0,0
281061,0,0,1,0,0,0,0
281130,0,0,0,0,0,0,0
281222,1,0,0,0,0,0,0
281224,1,0,0,0,0,1,0
281299,0,0,0,0,0,1,0
281315,0,0,0,0,0,0,0
281395,0,0,1,0,0,0,0
281464,0,0,0,0,0,0,0
281559,1,0,0,0,0,0,0
281630,0,0,0,0,0,0,0
281726,0,0,1,0,0,0,0
281784,0,0,0,0,0,0,0
281890,1,0,0,0,0,0,0
281894,1,0,0,1,0,0,0
281954,0,0,0,1,0,0,0
281974,0,0,0,0,0,0,0
282063,0,0,1,0,0,0,0
282129,0,0,0,0,0,0,0
282225,0,0,0,0,0,0,1
282226,1,0,0,0,0,0,1
282289,0,0,0,0,0,0,1
282311,0,0,0,0,0,0,0
282389,0,0,1,0,0,0,0
282433,0,0,0,0,0,0,0
282494,0,0,1,0,0,0,0
282566,1,0,1,0,0,0,0
282586,1,0,0,0,0,0,0
282633,0,0,0,0,0,0,0
282724,0,0,1,0,0,0,0
282729,0,0,1,0,0,1,0
282784,0,0,0,0,0,1,0
282799,0,0,0,0,0,0,0
282893,1,0,0,0,0,0,0
282955,0,0,0,0,0,0,0
283058,0,0,1,0,0,0,0
283125,0,0,0,0,0,0,0
283220,1,0,0,0,1,0,0
283293,0,0,0,0,1,0,0
283307,0,0,0,0,0,0,0
283395,0,0,1,0,0,0,0
283456,0,0,0,0,0,0,0
283554,0,0,0,0,0,1,0
283561,1,0,0,0,0,1,0
283631,0,0,0,0,0,0,0
283733,0,0,1,0,0,0,0
283794,0,0,0,0,0,0,0
283892,1,0,0,0,0,0,0
283953,0,0,0,0,0,0,0
284046,0,0,0,0,1,0,0
284061,0,0,1,0,1,0,0
284114,0,0,1,0,0,0,0
284124,0,0,0,0,0,0,0
284214,0,0,0,1,0,0,0
284221,1,0,0,1,0,0,0
284282,1,0,0,0,0,0,0
284285,0,0,0,0,0,0,0
284348,0,0,0,0,1,0,0
284383,0,0,1,0,1,0,0
284393,0,0,1,0,0,0,0
284440,0,0,0,0,0,0,0
284460,0,0,0,0,1,0,0
284541,0,1,0,0,1,0,0
284545,1,1,0,0,1,0,0
284549,1,1,0,1,0,1,1
284593,0,1,0,1,0,1,1
284600,0,0,0,1,0,1,1
284632,0,0,0,0,0,0,1
284645,0,0,0,0,0,0,0
284717,0,0,1,0,0,0,0
284780,0,0,0,0,0,0,0
284884,1,0,0,0,0,0,0
284954,0,0,0,0,0,0,0
285052,0,0,0,0,0,1,0
285055,0,0,1,0,0,1,0
285119,0,0,0,0,0,1,0
285126,0,0,0,0,0,0,0
285228,0,1,1,0,0,0,0
285230,1,1,1,0,0,0,0
285276,0,1,1,0,0,0,0
285289,0,0,0,0,0,0,0
285395,0,0,1,0,0,0,0
285462,0,0,0,0,0,0,0
285554,1,0,0,0,0,0,0
285559,1,0,0,0,1,0,0
285629,0,0,0,0,1,0,0
285641,0,0,0,0,0,0,0
285731,0,0,1,0,0,0,0
285792,0,0,0,0,0,0,0
285893,1,0,0,0,0,1,0
285962,0,0,0,0,0,0,0
286059,0,0,1,0,0,0,0
286126,0,0,0,0,0,0,0
286212,1,0,0,0,0,0,0
286298,0,0,0,0,0,0,0
286389,0,0,1,0,0,0,0
286453,0,0,0,0,0,0,0
286540,1,0,0,0,0,0,0
286546,1,0,0,1,0,0,0
286613,0,0,0,1,0,0,0
286629,0,0,0,0,0,0,0
286715,0,0,1,0,0,0,0
286774,0,0,0,0,0,0,0
286882,0,1,0,0,0,0,0
286885,0,1,0,0,0,1,0
286894,0,1,0,1,0,1,0
286942,0,0,0,1,0,1,0
286959,0,0,0,1,0,0,0
286969,0,0,0,0,0,0,0
287048,0,0,1,0,0,0,0
287121,0,0,0,0,0,0,0
287215,0,1,0,0,0,0,0
287280,0,0,0,0,0,0,0
287376,0,0,1,0,0,0,0
287380,0,0,1,1,0,0,0
287428,0,0,1,1,1,0,0
287449,0,0,0,1,1,0,0
287454,0,0,0,0,1,0,0
287503,0,0,0,0,1,0,1
287516,0,0,0,0,0,0,1
287541,0,1,0,0,0,0,1
287573,0,1,0,1,0,1,1
287603,0,1,0,1,0,1,0
287609,0,0,0,1,0,1,0
287663,0,0,0,1,0,0,0
287666,0,0,0,0,0,0,0
287722,0,0,1,0,0,0,0
287786,0,0,0,0,0,0,0
287880,0,0,0,1,0,0,0
287884,0,1,0,1,0,1,0
287944,0,1,0,1,0,0,0
287954,0,1,0,0,0,0,0
287956,0,0,0,0,0,0,0
288051,0,0,1,0,0,0,0
288116,0,0,0,0,0,0,0
288222,0,1,0,0,0,0,0
288225,1,1,0,0,0,0,0
288282,1,0,0,0,0,0,0
288286,0,0,0,0,0,0,0
288386,1,0,0,0,0,0,0
288389,1,0,1,0,0,0,0
288450,0,0,0,0,0,0,0
288539,0,0,0,0,0,0,1
288545,0,0,0,1,0,0,1
288546,0,1,0,1,0,0,1
288613,0,0,0,1,0,0,1
288619,0,0,0,0,0,0,1
288623,0,0,0,0,1,0,0
288626,0,0,1,0,1,0,0
288695,0,0,1,0,0,0,0
288721,0,1,1,0,0,0,0
288723,1,1,1,0,0,0,0
288745,1,1,0,0,0,0,0
288795,0,0,0,0,0,0,0
288802,0,0,0,1,0,0,0
288805,0,0,0,1,0,1,0
288884,0,0,0,1,0,1,1
288885,0,0,0,1,1,1,1
288888,0,0,0,0,1,1,1
288895,0,1,1,0,1,1,1
288897,1,1,1,0,1,1,1
288918,1,1,1,0,1,0,1
288949,1,0,0,0,1,0,1
288956,0,0,0,0,1,0,1
288959,0,0,0,0,0,0,1
288969,0,0,0,0,0,0,0
289055,0,0,0,0,1,0,0
289126,0,0,0,0,0,0,0
289134,0,0,0,1,0,0,0
289214,0,0,0,1,1,0,0
289225,0,1,0,1,1,0,1
289229,0,1,0,0,1,0,1
289231,1,1,0,0,1,0,1
289275,1,1,0,0,0,0,1
289283,0,1,0,0,0,0,1
289285,0,0,0,0,0,0,1
289309,0,0,0,0,0,0,0
289381,0,0,1,0,0,0,0
289452,0,0,0,0,0,0,0
289472,0,0,0,0,0,0,1
289475,0,0,0,1,0,0,1
289476,0,0,0,1,0,1,1
289524,0,0,0,1,0,0,1
289529,0,0,0,1,0,0,0
289535,0,1,0,1,0,0,0
289545,0,1,0,0,0,0,0
289623,0,0,1,0,0,0,0
289688,0,0,0,0,0,0,0
289731,0,0,0,1,0,0,1
289736,0,0,0,1,0,1,1
289782,0,0,0,1,0,0,1
289791,0,0,0,1,0,0,0
289799,0,0,1,1,0,0,0
289801,0,0,1,0,0,0,0
289886,0,0,1,0,1,0,0
289888,0,0,1,0,1,0,1
289897,1,0,1,0,1,0,1
289899,1,1,1,0,1,0,1
289914,1,1,0,0,1,0,1
289959,1,0,0,0,1,0,1
289961,1,0,0,0,1,0,0
289964,0,0,0,0,0,0,0
290062,0,0,0,0,0,1,0
290144,0,0,0,0,1,1,0
290160,0,0,0,0,1,0,0
290229,0,1,0,0,1,0,0
290233,1,1,0,1,1,0,0
290241,1,1,0,1,0,0,0
290296,0,0,0,1,0,0,0
290301,0,0,0,0,0,0,0
290394,0,0,1,0,0,0,0
290466,0,0,0,0,0,0,0
290479,0,0,0,1,0,0,0
290541,1,0,0,1,0,0,0
290553,1,0,0,1,0,0,1
290562,1,0,0,1,1,1,1
290565,1,0,0,0,1,1,1
290605,1,0,0,0,1,0,1
290616,1,0,0,0,0,0,1
290625,0,0,0,0,0,0,0
290639,0,0,1,0,0,0,0
290722,0,1,1,0,0,0,0
290726,0,1,1,0,0,1,0
290749,0,1,0,0,0,1,0
290797,0,1,0,0,1,1,0
290811,0,0,0,0,1,1,0
290819,0,0,0,0,1,0,0
290881,0,0,0,1,1,0,0
290894,0,0,1,1,1,0,1
290900,0,0,1,1,1,1,1
290914,0,0,1,1,0,1,1
290956,0,0,1,1,0,0,1
290962,0,0,1,1,0,0,0
290966,0,0,1,0,0,0,0
290969,0,0,0,0,0,0,0
291058,1,1,0,0,0,0,0
291061,1,1,0,0,0,0,1
291113,0,1,0,0,0,0,1
291116,0,0,0,0,0,0,1
291143,0,0,1,0,0,0,1
291145,0,0,1,0,1,1,1
291148,0,0,1,1,1,1,1
291155,0,0,1,1,1,1,0
291182,0,0,1,1,0,0,0
291202,0,0,1,0,0,0,0
291209,0,1,1,0,0,0,0
291212,1,1,1,0,0,0,0
291234,1,1,0,0,0,0,0
291236,1,1,0,0,0,0,1
291245,1,1,0,0,1,1,1
291284,0,0,0,0,1,1,1
291322,0,0,0,0,1,1,0
291325,0,0,0,0,0,0,0
291367,0,0,1,0,0,0,0
291440,0,0,0,0,0,0,0
291446,0,0,0,0,0,0,1
291451,0,0,0,1,0,0,1
291454,0,0,0,1,1,0,1
291485,1,0,0,1,1,0,1
291509,1,0,0,1,0,0,1
291523,1,0,0,1,0,0,0
291526,1,0,0,0,0,0,0
291560,1,0,1,0,0,0,0
291562,0,0,1,0,0,0,0
291628,0,0,1,0,1,0,0
291649,0,0,0,0,1,0,0
291716,0,0,0,0,0,0,0
291717,0,0,0,0,0,0,1
291719,0,0,0,1,0,0,1
291742,0,1,0,1,0,0,1
291804,0,1,0,1,0,1,1
291811,0,1,0,0,0,1,1
291819,0,0,0,0,0,1,1
291831,0,0,0,0,0,1,0
291866,0,0,0,0,0,0,0
291901,0,0,1,0,0,0,0
291967,0,0,1,0,0,0,1
291973,0,0,1,0,1,0,1
291975,0,0,0,0,1,0,1
291981,0,0,0,1,1,0,1
291991,1,0,0,1,1,0,1
292036,1,0,0,1,0,0,0
292049,1,0,0,0,0,0,0
292061,1,0,0,0,0,1,0
292067,1,0,1,0,0,1,0
292074,1,1,1,0,0,1,0
292100,0,1,1,0,0,1,0
292144,0,0,0,0,0,1,0
292151,0,0,0,1,0,1,0
292154,0,0,0,1,0,0,0
292231,0,0,0,1,0,0,1
292233,0,0,0,0,0,0,1
292235,0,0,0,0,1,0,1
292244,0,1,0,0,1,0,1
292249,1,1,0,0,1,0,1
292296,1,1,0,0,0,0,1
292305,1,1,0,0,0,0,0
292321,0,1,0,0,0,0,0
292332,0,1,1,0,0,0,0
292344,0,0,1,0,0,0,0
292407,0,0,0,0,0,1,1
292419,0,0,0,1,0,1,1
292461,0,0,0,1,0,0,1
292472,0,0,0,1,1,0,1
292482,0,0,0,0,1,0,0
292542,0,0,0,0,0,0,0
292556,1,1,0,0,0,0,0
292570,1,1,0,0,0,1,0
292631,1,1,0,0,0,0,0
292633,0,1,0,0,0,0,0
292653,0,0,1,0,0,0,0
292726,1,0,1,0,0,0,0
292731,1,0,0,0,0,0,1
292745,1,0,0,1,0,0,1
292799,1,0,0,1,0,0,0
292813,1,1,0,1,0,0,0
292815,1,1,0,0,0,0,0
292851,0,1,0,0,0,0,0
292902,0,1,0,0,0,1,0
292905,0,1,1,0,0,1,1
292913,0,1,1,0,1,1,1
292915,0,0,1,0,1,1,1
292974,0,0,1,0,1,1,0
292985,0,0,1,0,0,0,0
292989,0,1,1,0,0,0,0
293024,0,1,0,0,0,0,0
293048,1,1,0,0,0,0,0
293062,1,1,0,0,0,0,1
293082,1,1,0,1,0,0,1
293089,1,0,0,1,0,0,1
293118,0,0,0,1,0,0,1
293145,0,0,0,0,0,0,0
293211,0,0,1,0,0,0,0
293220,1,0,1,0,1,0,0
293266,0,0,1,0,1,0,0
293279,0,0,0,0,1,0,0
293301,0,0,0,0,0,0,0
293323,0,0,0,1,0,0,0
293331,0,1,0,1,0,0,0
293334,0,1,0,1,0,1,0
293396,0,1,0,1,0,0,0
293408,0,1,0,0,0,0,0
293413,0,0,0,0,0,0,0
293436,0,0,1,0,0,0,0
293443,0,0,1,0,0,0,1
293446,0,0,1,0,1,0,1
293496,0,0,1,0,1,0,0
293504,0,0,0,0,0,0,0
293549,1,0,0,0,0,0,0
293553,1,1,0,1,0,0,1
293560,1,1,0,1,0,1,1
293631,0,1,0,1,0,1,1
293633,0,0,0,1,0,1,1
293646,0,0,0,0,0,1,1
293650,0,0,0,0,0,0,1
293799,0,0,1,0,0,0,1
293880,0,0,1,1,0,0,1
293882,0,0,1,1,1,0,1
293895,0,1,1,1,1,0,1
293904,1,1,1,1,1,0,1
293913,1,1,0,1,1,0,1
293964,0,1,0,1,0,0,1
293966,0,1,0,0,0,0,1
293975,0,0,0,0,0,0,1
294049,0,0,0,0,0,1,1
294058,0,0,1,0,0,1,1
294070,0,0,1,0,0,1,0
294144,0,0,1,1,0,1,0
294146,0,1,1,1,0,1,0
294149,1,1,1,1,0,1,0
294164,1,1,0,1,0,1,0
294218,1,1,0,0,0,1,0
294221,0,1,0,0,0,1,0
294227,0,1,1,0,0,1,0
294239,0,0,1,0,0,1,0
294295,0,0,0,0,0,1,0
294309,0,0,0,0,1,1,0
294381,0,1,0,0,1,1,0
294385,1,1,0,0,1,1,0
294394,1,1,0,1,1,1,0
294396,1,1,0,1,0,1,0
294439,1,0,0,1,0,1,0
294444,0,0,0,1,0,1,0
294470,0,0,1,0,0,1,0
294526,0,0,1,0,0,1,1
294544,0,0,1,0,1,1,1
294551,0,0,1,1,1,1,1
294556,1,0,1,1,1,1,1
294562,1,0,0,1,1,0,1
294619,1,0,0,1,1,0,0
294631,1,0,0,0,1,0,0
294640,1,1,0,0,1,0,0
294671,0,1,0,0,1,0,0
294724,0,1,1,0,1,0,0
294739,0,1,1,1,1,0,0
294744,0,0,1,1,1,0,0
294794,0,0,0,1,1,0,0
294811,1,0,0,1,1,0,0
294824,1,0,0,0,1,0,0
294882,1,0,0,0,1,0,1
294895,1,1,1,0,1,0,1
294899,1,1,1,1,1,0,1
294912,1,1,1,1,0,0,1
294916,0,1,1,1,0,0,1
294967,0,1,0,1,0,0,1
294976,0,0,0,1,0,0,1
294979,0,0,0,0,0,0,1
294988,0,0,0,0,0,1,1
295061,0,0,0,1,0,1,1
295081,0,0,0,1,0,0,1
295136,0,0,0,0,0,0,1
295146,0,0,1,0,0,0,1
295223,0,0,1,0,1,1,1
295233,1,1,1,0,1,1,1
295252,1,1,1,0,1,1,0
295254,1,1,0,0,1,1,0
295296,0,0,0,0,1,1,0
295301,0,0,0,0,0,1,0
295309,0,0,0,1,0,1,0
295314,0,0,0,1,0,0,0
295384,0,0,0,0,0,0,0
295394,0,0,0,0,1,1,0
295399,1,0,0,0,1,1,0
295466,1,0,0,0,0,0,0
295469,1,0,0,0,0,0,1
295475,1,1,0,0,0,0,1
295499,0,1,0,0,0,0,1
295552,0,1,1,0,0,0,1
295566,0,1,1,0,1,1,1
295574,0,0,1,0,1,1,1
295596,0,0,1,0,1,1,0
295616,0,0,0,0,1,1,0
295722,0,0,1,0,1,1,0
295804,0,1,1,0,1,1,0
295833,0,1,0,0,1,1,0
295876,0,1,0,1,1,1,0
295881,0,1,0,1,0,0,0
295896,1,1,0,1,0,0,0
295929,1,0,0,1,0,0,0
295954,1,0,0,0,0,0,0
295959,0,0,0,0,0,0,0
295965,0,0,0,0,1,1,0
296034,0,0,0,0,0,0,0
296062,0,1,1,0,0,0,0
296118,0,0,0,0,0,0,0
296134,0,0,0,0,1,1,0
296214,0,0,0,0,1,1,1
296219,0,1,1,0,1,1,1
296221,1,1,1,1,1,1,1
296223,1,1,1,1,0,1,1
296236,1,1,1,1,0,0,1
296290,1,0,0,1,0,0,1
297039,1,0,0,1,1,0,1
297051,1,1,0,1,1,0,1
297055,1,1,0,0,1,0,1
297210,1,1,0,0,1,1,1
297223,1,1,0,1,1,1,1
297234,1,1,0,1,0,1,1
297369,1,1,1,1,0,1,1
297391,1,0,1,1,0,1,1
297395,1,0,1,1,1,1,1
297402,1,0,1,0,1,1,1
297541,1,0,1,1,1,1,1
297546,1,0,1,1,0,1,1
297556,1,1,1,1,0,1,1
297572,1,1,0,1,0,1,1
297716,1,1,1,1,0,1,1
297721,1,1,1,1,1,1,1
297736,1,1,1,0,1,0,1
297866,1,1,1,0,1,1,1
