Offset,Column,Delta
89690,6,150
89840,6,150
89990,6,300
90290,6,187
90477,6,1313
91790,6,75
91865,6,225
92090,6,375
92465,6,187
92652,6,338
92990,6,150
93140,6,450
93590,6,300
93890,6,300
94190,6,150
94340,6,450
94790,6,225
95015,6,150
95165,6,225
95390,6,450
95840,6,300
96140,6,300
96440,6,150
96590,6,300
96890,6,225
97115,6,150
97265,6,225
97490,6,150
97640,6,150
97790,6,300
98090,6,375
98465,6,225
98690,6,150
98840,6,450
99290,6,450
99740,6,150
99890,6,300
100190,6,150
100340,6,150
100490,6,375
100865,6,225
101090,6,300
101390,6,300
101690,6,450
102140,6,150
102290,6,150
102440,6,150
102590,6,150
102740,6,300
103040,6,150
103190,6,150
103340,6,375
103715,6,150
103865,6,225
104090,6,300
104390,6,300
104690,6,300
104990,6,225
105215,6,150
105365,6,225
105590,6,300
105890,6,300
106190,6,150
106340,6,150
106490,6,225
106715,6,375
107090,6,150
107240,6,150
107390,6,600
107990,6,150
108140,6,300
108440,6,150
108590,6,150
108740,6,150
108890,6,300
109190,6,375
109565,6,225
109790,6,225
110015,6,225
110240,6,225
110465,6,225
110690,6,300
110990,6,300
111290,6,600
111890,6,150
112040,6,150
112190,6,300
112490,6,300
112790,6,300
113090,6,300
113390,6,300
113690,6,375
114065,6,225
114290,6,300
114590,6,225
114815,6,150
114965,6,375
115340,6,187
115527,6,263
115790,6,150
115940,6,150
116090,6,225
116315,6,225
116540,6,150
116690,6,150
116840,6,150
116990,6,300
117290,6,375
117665,6,225
117890,6,300
118190,6,150
118340,6,150
118490,6,300
118790,6,300
119090,6,300
119390,6,300
119690,6,450
120140,6,150
120290,6,300
120590,6,225
120815,6,675
121490,6,150
121640,6,150
121790,6,300
122090,6,600
122690,6,300
122990,6,300
123290,6,375
123665,6,225
123890,6,300
124190,6,300
124490,6,300
124790,6,375
125165,6,225
125390,6,150
125540,6,150
125690,6,375
126065,6,225
126290,6,150
126440,6,150
126590,6,300
126890,6,150
127040,6,300
127340,6,150
127490,6,300
127790,6,300
128090,6,375
128465,6,150
128615,6,225
128840,6,300
129140,6,300
129440,6,150
129590,6,1650
131240,6,1050
132290,6,450
132740,6,150
132890,6,550
133440,6,1700
135140,6,150
135290,6,787
136077,6,1013
137090,6,450
137540,6,150
137690,6,450
138140,6,337
138477,6,1163
139640,6,150
139790,6,600
140390,6,525
140915,6,225
141140,6,300
141440,6,300
141740,6,375
142115,6,225
142340,6,225
142565,6,300
142865,6,450
143315,6,225
143540,6,375
143915,6,375
144290,6,300
144590,6,225
144815,6,375
145190,6,300
145490,6,225
145715,6,225
145940,6,300
146240,6,300
146540,6,375
146915,6,225
147140,6,225
147365,6,300
147665,6,450
148115,6,225
148340,6,375
148715,6,375
149090,6,300
149390,6,2100
151490,6,150
151640,6,1350
152990,6,150
153140,6,150
153290,6,600
153890,6,600
154490,6,150
154640,6,300
154940,6,150
155090,6,600
155690,6,600
156290,6,300
156590,6,225
156815,6,225
157040,6,300
157340,6,150
157490,6,300
157790,6,300
158090,6,300
158390,6,300
158690,6,300
158990,6,300
159290,6,300
159590,6,300
159890,6,300
160190,6,450
160640,6,150
160790,6,300
161090,6,300
161390,6,375
161765,6,1275
163040,6,150
163190,6,150
163340,6,150
163490,6,300
163790,6,187
163977,6,413
164390,6,600
164990,6,450
165440,6,150
165590,6,150
165740,6,300
166040,6,150
166190,6,450
166640,6,100
166740,6,200
166940,6,450
167390,6,450
167840,6,300
168140,6,300
168440,6,450
168890,6,200
169090,6,400
169490,6,300
169790,6,225
170015,6,225
170240,6,150
170390,6,150
170540,6,150
170690,6,300
170990,6,600
171590,6,300
171890,6,300
172190,6,225
172415,6,225
172640,6,150
172790,6,450
173240,6,150
173390,6,300
173690,6,300
173990,6,300
174290,6,300
174590,6,450
175040,6,150
175190,6,150
175340,6,300
175640,6,150
175790,6,450
176240,6,100
176340,6,200
176540,6,300
176840,6,150
176990,6,450
177440,6,300
177740,6,300
178040,6,450
178490,6,200
178690,6,400
179090,6,300
179390,6,450
179840,6,150
179990,6,150
180140,6,150
180290,6,300
180590,6,600
181190,6,300
181490,6,300
181790,6,450
182240,6,150
182390,6,150
182540,6,300
182840,6,150
182990,6,450
183440,6,75
183515,6,675
184190,6,150
184340,6,300
184640,6,150
184790,6,300
185090,6,300
185390,6,150
185540,6,300
185840,6,150
185990,6,300
186290,6,300
186590,6,150
186740,6,300
187040,6,150
187190,6,225
187415,6,225
187640,6,150
187790,6,150
187940,6,300
188240,6,100
188340,6,350
188690,6,300
188990,6,450
189440,6,150
189590,6,300
189890,6,150
190040,6,150
190190,6,450
190640,6,150
190790,6,300
191090,6,300
191390,6,150
191540,6,300
191840,6,150
191990,6,300
192290,6,150
192440,6,150
192590,6,150
192740,6,375
193115,6,375
193490,6,300
193790,6,150
193940,6,300
194240,6,150
194390,6,150
194540,6,150
194690,6,300
194990,6,150
195140,6,300
195440,6,150
195590,6,150
195740,6,150
195890,6,300
196190,6,150
196340,6,300
196640,6,300
196940,6,150
197090,6,300
197390,6,150
197540,6,300
197840,6,100
197940,6,350
198290,6,300
198590,6,225
198815,6,225
199040,6,150
199190,6,300
199490,6,150
199640,6,150
199790,6,300
200090,6,150
200240,6,150
200390,6,150
200540,6,150
200690,6,300
200990,6,150
201140,6,300
201440,6,150
201590,6,300
201890,6,150
202040,6,150
202190,6,450
202640,6,75
202715,6,675
203390,6,450
203840,6,1200
205040,6,1200
206240,6,1200
207440,6,750
208190,6,450
208640,6,750
209390,6,450
209840,6,750
210590,6,1050
211640,6,300
211940,6,112
212052,6,938
212990,6,450
213440,6,1200
214640,6,1200
215840,6,1200
217040,6,375
217415,6,375
217790,6,450
218240,6,750
218990,6,450
219440,6,750
220190,6,1050
221240,6,450
221690,6,600
222290,6,300
222590,6,300
222890,6,600
223490,6,1200
224690,6,300
224990,6,300
225290,6,600
225890,6,150
226040,6,600
226640,6,750
227390,6,600
227990,6,300
228290,6,150
228440,6,150
228590,6,150
228740,6,150
228890,6,300
229190,6,300
229490,6,300
229790,6,1200
230990,6,150
231140,6,150
231290,6,300
231590,6,450
232040,6,150
232190,6,150
232340,6,150
232490,6,150
232640,6,150
232790,6,600
233390,6,150
233540,6,150
233690,6,300
233990,6,300
234290,6,300
234590,6,300
234890,6,150
235040,6,150
235190,6,150
235340,6,450
235790,6,600
236390,6,450
236840,6,225
237065,6,450
237515,6,525
238040,6,600
238640,6,150
238790,6,450
239240,6,150
239390,6,300
239690,6,600
240290,6,225
240515,6,525
241040,6,450
241490,6,300
241790,6,450
242240,6,300
242540,6,150
242690,6,150
242840,6,450
243290,6,150
243440,6,150
243590,6,450
244040,6,150
244190,6,300
244490,6,450
244940,6,450
245390,6,450
245840,6,225
246065,6,375
246440,6,150
246590,6,225
246815,6,675
247490,6,450
247940,6,300
248240,6,225
248465,6,825
249290,6,150
249440,6,150
249590,6,300
249890,6,750
250640,6,300
250940,6,450
251390,6,600
251990,6,150
252140,6,150
252290,6,300
252590,6,1200
253790,6,750
254540,6,75
254615,6,375
254990,6,300
255290,6,750
256040,6,262
256302,6,788
257090,6,675
257765,6,1125
258890,6,600
259490,6,900
260390,6,450
260840,6,150
260990,6,300
261290,6,300
261590,6,300
261890,6,600
262490,6,300
262790,6,300
263090,6,300
263390,6,300
263690,6,600
264290,6,262
264552,6,1688
266240,6,1200
267440,6,1200
268640,6,600
269240,6,1800
271040,6,1200
272240,6,1200
273440,6,600
274040,6,1350
275390,6,450
275840,6,1200
277040,6,1200
278240,6,600
278840,6,1800
280640,6,1200
281840,6,1200
283040,6,600
283640,6,450
284090,6,600
284690,6,300
284990,6,750
285740,6,450
286190,6,500
286690,6,250
286940,6,450
287390,6,750
288140,6,300
288440,6,450
288890,6,375
289265,6,225
289490,6,300
289790,6,450
290240,6,450
290690,6,300
290990,6,450
291440,6,450
291890,6,300
292190,6,450
292640,6,450
293090,6,150
293240,6,150
293390,6,300
293690,6,600
294290,6,300
294590,6,750
295340,6,450
295790,6,500
296290,6,250
296540,6,450
296990,6,750
297740,6,300
298040,6,450
298490,6,375
298865,6,225
299090,6,300
299390,6,450
299840,6,450
300290,6,300
300590,6,450
301040,6,450
301490,6,300
301790,6,450
302240,6,450
302690,6,150
302840,6,150
302990,6,300
303290,6,600
303890,6,300
304190,6,4800
308990,6,4800
313790,6,2250
316040,6,150
316190,6,600
316790,6,300
317090,6,300
317390,6,187
317577,6,263
317840,6,150
317990,6,150
318140,6,150
318290,6,150
318440,6,187
318627,6,75
318702,6,1013
319715,6,75
319790,6,300
320090,6,150
320240,6,150
320390,6,150
320540,6,150
320690,6,300
320990,6,150
321140,6,150
321290,6,150
321440,6,150
321590,6,150
321740,6,150
321890,6,150
322040,6,150
322190,6,150
322340,6,150
322490,6,150
322640,6,150
322790,6,150
322940,6,150
323090,6,150
323240,6,150
323390,6,150
323540,6,150
323690,6,150
323840,6,150
323990,6,150
324140,6,150
324290,6,150
324440,6,150
324590,6,150
324740,6,150
324890,6,150
325040,6,150
325190,6,150
325340,6,150
325490,6,150
325640,6,150
325790,6,150
325940,6,150
326090,6,150
326240,6,187
326427,6,150
326577,6,150
326727,6,150
326877,6,113
326990,6,225
327215,6,225
327440,6,150
327590,6,150
327740,6,150
327890,6,300
328190,6,225
328415,6,375
328790,6,150
328940,6,150
329090,6,300
329390,6,225
329615,6,225
329840,6,150
329990,6,150
330140,6,300
330440,6,150
330590,6,300
330890,6,300
331190,6,300
331490,6,300
331790,6,225
332015,6,225
332240,6,150
332390,6,150
332540,6,450
332990,6,600
333590,6,150
333740,6,300
334040,6,150
334190,6,225
334415,6,225
334640,6,150
334790,6,300
335090,6,150
335240,6,150
335390,6,300
335690,6,150
335840,6,150
335990,6,300
336290,6,300
336590,6,225
336815,6,225
337040,6,150
337190,6,150
337340,6,150
337490,6,300
337790,6,225
338015,6,375
338390,6,300
338690,6,300
338990,6,225
339215,6,225
339440,6,150
339590,6,300
339890,6,300
340190,6,300
340490,6,300
340790,6,300
341090,6,300
341390,6,450
341840,6,150
341990,6,150
342140,6,150
342290,6,300
342590,6,600
343190,6,150
343340,6,150
343490,6,300
343790,6,225
344015,6,225
344240,6,150
344390,6,300
344690,6,300
344990,6,75
345065,6,75
345140,6,675
345815,6,75
345890,6,300
346190,6,225
346415,6,375
346790,6,375
347165,6,112
347277,6,338
347615,6,375
347990,6,150
348140,6,150
348290,6,300
348590,6,225
348815,6,225
349040,6,150
349190,6,150
349340,6,300
349640,6,150
349790,6,300
350090,6,300
350390,6,300
350690,6,300
350990,6,225
351215,6,225
351440,6,150
351590,6,300
351890,6,150
352040,6,150
352190,6,225
352415,6,375
352790,6,150
352940,6,300
353240,6,150
353390,6,225
353615,6,225
353840,6,150
353990,6,300
354290,6,150
354440,6,150
354590,6,300
354890,6,150
355040,6,150
355190,6,300
355490,6,300
355790,6,225
356015,6,225
356240,6,150
356390,6,150
356540,6,150
356690,6,300
356990,6,225
357215,6,375
357590,6,300
357890,6,150
358040,6,150
358190,6,225
358415,6,225
358640,6,150
358790,6,150
358940,6,150
359090,6,150
359240,6,150
359390,6,300
359690,6,300
359990,6,300
360290,6,300
360590,6,225
360815,6,225
361040,6,150
361190,6,150
361340,6,150
361490,6,150
361640,6,150
361790,6,300
362090,6,150
362240,6,150
362390,6,150
362540,6,150
362690,6,150
362840,6,150
362990,6,225
363215,6,225
363440,6,150
363590,6,300
363890,6,150
364040,6,150
364190,6,75
364265,6,75
364340,6,675
365015,6,75
365090,6,300
365390,6,8100
373490,6,300
373790,6,300
374090,6,900
